ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1759074636187.969,1759074636319.052,130.776,10.548,Char.g,Char.n,g
1759074636280.333,1759074636394.394,113.913,-38.448,Char.o,Char.g,o
1759074636383.845,1759074636516.387,131.506,-9.435,Char.d,Char.o,d
1759074636505.215,1759074636620.78,115.593,-11.154,Char.g,Char.d,g
1759074636842.141,1759074636933.441,91.268,221.202,Key.backspace,Char.g,
1759074636989.021,1759074637104.442,115.299,55.537,Char.w,Key.backspace,w
1759074637079.856,1759074637186.198,106.348,-24.229,Char.n,Char.w,n
1759074637175.113,1759074637265.458,90.221,-11.174,Char.d,Char.n,d
1759074637347.071,1759074637437.314,90.485,81.379,Char.d,Char.d,d
1759074637401.308,1759074637543.581,142.175,-35.584,Char.l,Char.d,l
1759074637482.151,1759074637579.308,96.195,-60.84,Char.q,Char.l,q
1759074637658.966,1759074637758.964,100.089,79.691,Char.s,Char.q,s
1759074637690.08,1759074637790.998,101.044,-68.793,Char.l,Char.s,l
1759074637833.705,1759074637960.304,125.576,43.489,Char.e,Char.l,e
1759074637885.453,1759074637980.374,95.34,-75.156,Char.k,Char.e,k
1759074638117.284,1759074638221.889,104.931,136.773,Char..,Char.k,.
1759074638322.872,1759074638412.153,90.647,100.456,Key.space,Char..,
1759074639929.443,1759074640055.154,125.5,1516.497,Char.w,Key.space,w
1759074640010.298,1759074640096.089,85.598,-44.902,Char.l,Char.w,l
1759074640076.396,1759074640196.166,119.673,-19.34,Char.r,Char.l,r
1759074640155.978,1759074640256.481,100.537,-40.226,Char.m,Char.r,m
1759074640206.206,1759074640319.276,112.731,-50.023,Char.a,Char.m,a
1759074640311.235,1759074640427.458,116.875,-8.316,Char.d,Char.a,d
1759074640383.643,1759074640458.094,74.605,-44.447,Char.m,Char.d,m
1759074640478.505,1759074640568.993,90.514,20.523,Char.s,Char.m,s
1759074640509.24,1759074640629.319,119.828,-59.905,Key.space,Char.s,
1759074640663.926,1759074640780.191,115.539,35.849,Char.z,Key.space,z
1759074640710.155,1759074640812.287,102.145,-70.027,Char.l,Char.z,l
1759074640881.04,1759074640971.117,90.062,69.182,Char.h,Char.l,h
1759074640871.006,1759074641001.374,130.693,-100.514,Char.q,Char.h,q
1759074641022.672,1759074641142.418,120.627,20.459,Char.e,Char.q,e
1759074641099.136,1759074641275.277,176.192,-43.615,Char.m,Char.e,m
1759074641238.132,1759074641365.082,126.45,-37.253,Key.space,Char.m,
1759074641334.483,1759074641455.009,120.85,-30.198,Char.t,Key.space,t
1759074641445.465,1759074641575.966,130.638,-10.063,Char.l,Char.t,l
1759074641555.94,1759074641666.377,110.206,-19.549,Char.f,Char.l,f
1759074641757.007,1759074641839.185,81.329,90.923,Char.t,Char.f,t
1759074641792.123,1759074641917.913,125.685,-46.149,Char.l,Char.t,l
1759074641929.072,1759074642030.165,101.609,10.452,Char.r,Char.l,r
1759074641953.685,1759074642096.145,142.154,-76.498,Char.k,Char.r,k
1759074642085.074,1759074642190.404,104.983,-10.69,Char.s,Char.k,s
1759074642163.812,1759074642270.039,105.816,-25.604,Key.space,Char.s,
1759074642281.293,1759074642382.124,101.863,10.46,Char.d,Key.space,d
1759074642341.898,1759074642481.973,140.083,-40.661,Char.l,Char.d,l
1759074642446.916,1759074642585.455,138.103,-35.021,Char.q,Char.l,q
1759074642598.572,1759074642728.944,130.697,13.026,Char.f,Char.q,f
1759074642739.65,1759074642836.071,96.372,10.319,Char.u,Char.f,u
1759074642824.55,1759074642941.849,117.752,-10.744,Char.r,Char.u,r
1759074642931.356,1759074643050.561,119.194,-10.92,Key.space,Char.r,
1759074643137.321,1759074643271.848,135.699,86.123,Char.d,Key.space,d
1759074643243.739,1759074643354.486,110.667,-29.079,Char.k,Char.d,k
1759074643287.882,1759074643435.335,146.774,-66.081,Char.a,Char.k,a
1759074643389.015,1759074643474.488,85.434,-46.089,Char.g,Char.a,g
1759074643464.473,1759074643545.276,80.682,-9.991,Char.h,Char.g,h
1759074643565.343,1759074643676.222,110.336,20.216,Char.g,Char.h,g
1759074643630.988,1759074643756.177,125.671,-45.011,Char.h,Char.g,h
1759074643696.441,1759074643909.188,212.968,-59.717,Char.k,Char.h,k
1759074643841.937,1759074643948.014,106.751,-67.991,Key.space,Char.k,
1759074643927.383,1759074644028.531,100.352,-20.6,Char.t,Key.space,t
1759074644008.238,1759074644148.991,140.791,-19.814,Char.l,Char.t,l
1759074644118.926,1759074644235.327,115.704,-29.947,Char.t,Char.l,t
1759074644195.03,1759074644320.269,125.262,-39.885,Char.m,Char.t,m
1759074644342.357,1759074644471.893,129.274,22.322,Char.x,Char.m,x
1759074644441.273,1759074644542.029,100.318,-30.309,Char.p,Char.x,p
1759074644553.55,1759074644653.471,100.264,11.216,Char.a,Char.p,a
1759074644627.904,1759074644783.493,155.804,-25.545,Char.d,Char.a,d
1759074644719.278,1759074644840.243,121.214,-64.56,Char.m,Char.d,m
1759074644830.205,1759074644944.485,114.544,-9.984,Char.f,Char.m,f
1759074644934.478,1759074645035.355,100.375,-10.059,Key.space,Char.f,
1759074645010.238,1759074645167.088,157.09,-24.741,Char.a,Key.space,a
1759074645111.32,1759074645267.28,155.991,-56.113,Char.k,Char.a,k
1759074645178.118,1759074645358.991,180.92,-89.343,Char.s,Char.k,s
1759074645327.942,1759074645508.983,181.141,-31.24,Char.e,Char.s,e
1759074645488.948,1759074645619.34,130.597,-19.95,Char.m,Char.e,m
1759074645695.515,1759074645831.314,135.499,76.026,Char.f,Char.m,f
1759074647085.384,1759074647231.398,146.345,1254.145,Char.a,Char.f,a
1759074647166.068,1759074647282.25,117.406,-65.719,Char.u,Char.a,u
1759074647240.89,1759074647341.918,100.287,-41.823,Char.s,Char.u,s
1759074647366.965,1759074647501.964,135.563,25.623,Char.t,Char.s,t
1759074647427.822,1759074647593.545,165.333,-74.671,Char.j,Char.t,j
1759074647547.683,1759074647693.542,146.02,-45.56,Key.space,Char.j,
1759074647890.215,1759074648012.06,121.021,196.694,Char.None,Key.space,
1759074648081.915,1759074648220.26,138.181,70.869,Char.A,Char.None,A
1759074648243.824,1759074648328.307,85.226,22.737,Char.I,Char.A,I
1759074647956.0,1759074648388.959,433.226,-372.823,Key.shift,Char.I,
1759074648510.452,1759074648615.331,105.771,120.985,Char.None,Key.shift,
1759074648702.198,1759074648792.162,91.156,85.907,Char.m,Char.None,m
1759074648777.127,1759074648861.943,85.149,-15.593,Char.f,Char.m,f
1759074649114.492,1759074649215.265,100.867,251.563,Key.backspace,Char.f,
1759074649295.129,1759074649377.899,82.39,80.428,Key.backspace,Key.backspace,
1759074649466.819,1759074649589.037,121.533,89.401,Char.f,Key.backspace,f
1759074649561.872,1759074649669.153,106.463,-25.82,Char.m,Char.f,m
1759074649680.245,1759074649769.0,89.205,10.485,Char.f,Char.m,f
1759074649733.389,1759074649829.301,95.982,-35.346,Key.space,Char.f,
1759074649845.801,1759074649950.577,104.37,16.267,Char.g,Key.space,g
1759074649899.933,1759074650041.189,140.972,-50.019,Char.h,Char.g,h
1759074650001.111,1759074650131.029,130.487,-40.172,Char.k,Char.h,k
1759074650054.333,1759074650172.116,117.72,-77.447,Char.f,Char.k,f
1759074650142.037,1759074650261.997,120.2,-29.58,Char.d,Char.f,d
1759074650227.844,1759074650342.177,114.852,-34.149,Char.y,Char.d,y
1759074650353.714,1759074650474.458,120.541,10.692,Char.d,Char.y,d
1759074650458.93,1759074650574.353,115.507,-15.209,Char.g,Char.d,g
1759074650520.028,1759074650605.887,86.07,-55.084,Char.k,Char.g,k
1759074650645.961,1759074650760.88,114.838,40.536,Char.d,Char.k,d
1759074650711.262,1759074650902.288,190.869,-49.864,Char.u,Char.d,u
1759074650815.977,1759074650982.154,166.51,-85.855,Key.space,Char.u,
1759074651239.339,1759074651355.392,116.134,257.011,Char.z,Key.space,z
1759074651330.251,1759074651456.481,125.549,-25.225,Char.l,Char.z,l
1759074651405.424,1759074651527.342,122.177,-50.773,Key.space,Char.l,
1759074651487.082,1759074651607.091,120.346,-40.922,Char.d,Key.space,d
1759074651557.435,1759074651677.308,120.098,-49.534,Char.l,Char.d,l
1759074651627.145,1759074651779.171,151.472,-50.121,Char.q,Char.l,q
1759074651725.462,1759074651819.144,93.469,-53.613,Char.f,Char.q,f
1759074651789.199,1759074651902.495,113.16,-29.874,Char.u,Char.f,u
1759074651916.052,1759074652009.526,94.179,13.565,Char.r,Char.u,r
1759074652255.976,1759074652362.413,105.644,246.637,Key.space,Char.r,
1759074652433.784,1759074652543.449,110.036,71.671,Char.v,Key.space,v
1759074652523.889,1759074652645.893,122.449,-19.953,Char.o,Char.v,o
1759074652695.435,1759074652827.979,132.263,49.091,Char.x,Char.o,x
1759074652806.393,1759074652966.878,160.074,-21.009,Char.j,Char.x,j
1759074652901.676,1759074653026.993,126.095,-65.285,Char.s,Char.j,s
1759074652991.918,1759074653147.94,155.632,-35.144,Char.d,Char.s,d
