ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1760424265701.238,1760424265795.239,93.452,25.203,Char.r,Char.q,r
1760424265806.075,1760424265895.38,88.637,11.879,Char.p,Char.r,p
1760424265856.317,1760424265956.13,99.283,-39.058,Key.space,Char.p,
1760424265981.57,1760424266072.229,90.26,25.837,Char.g,Key.space,g
1760424266040.777,1760424266128.719,86.947,-30.436,Char.k,Char.g,k
1760424266096.087,1760424266227.863,130.721,-31.238,Char.s,Char.k,s
1760424266197.693,1760424266295.104,92.56,-30.055,Char.e,Char.s,e
1760424266314.864,1760424266369.79,54.581,24.939,Char.k,Char.e,k
1760424266350.006,1760424266442.868,92.755,-19.37,Char.s,Char.k,s
1760424266432.44,1760424266496.06,64.471,-10.859,Char.m,Char.s,m
1760424266485.991,1760424266575.731,89.025,-10.247,Char.s,Char.m,s
1760424266566.016,1760424266621.924,56.178,-9.777,Key.space,Char.s,
1760424267028.411,1760424267125.779,97.634,406.49,Char.',Key.space,'
1760424267212.353,1760424267309.087,97.138,86.148,Char.g,Char.',g
1760424267291.979,1760424267395.523,104.218,-17.586,Char.h,Char.g,h
1760424267378.572,1760424267439.448,60.491,-17.444,Char.d,Char.h,d
1760424267497.405,1760424267615.564,112.049,58.267,Char.d,Char.d,d
1760424267582.28,1760424267668.54,85.538,-26.652,Char.l,Char.d,l
1760424267656.221,1760424267750.585,94.422,-11.986,Char.r,Char.l,r
1760424267784.734,1760424267899.462,114.861,34.194,Char.d,Char.r,d
1760424267912.71,1760424267979.998,67.59,12.947,Char.l,Char.d,l
1760424268044.331,1760424268143.252,98.697,63.997,Char.s,Char.l,s
1760424268466.473,1760424268564.622,98.528,323.126,Char.r,Char.s,r
1760424268535.916,1760424268616.028,79.58,-27.897,Char.k,Char.r,k
1760424268643.472,1760424268730.189,86.599,27.677,Char.s,Char.k,s
1760424269561.533,1760424269677.59,116.131,831.25,Char.',Char.s,'
1760424270208.003,1760424270333.661,123.897,530.062,Char.d,Char.',d
1760424270311.881,1760424270432.233,120.857,-20.189,Char.m,Char.d,m
1760424270365.552,1760424270516.297,150.672,-67.363,Char.l,Char.m,l
1760424270469.036,1760424270564.104,94.575,-46.335,Key.space,Char.l,
1760424270676.2,1760424270777.517,100.74,112.466,Char.w,Key.space,w
1760424270764.927,1760424270877.376,111.642,-11.932,Char.j,Char.w,j
1760424272212.347,1760424272347.367,134.203,1335.707,Char.d,Char.j,d
1760424344574.667,1760424344674.964,100.363,72227.376,Char.t,Char.d,t
1760424344673.02,1760424344745.259,72.447,-1.895,Char.l,Char.t,l
1760424344709.894,1760424344858.014,147.218,-34.85,Char.s,Char.l,s
1760424344810.924,1760424344941.289,127.459,-46.346,Char.d,Char.s,d
1760424344911.298,1760424345019.711,108.145,-27.087,Char.m,Char.d,m
