ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762238798447.112,1762238798592.782,145.655,160.175,Char.r,Char.d,r
1762238798622.93,1762238798773.582,150.649,30.165,Char.k,Char.r,k
1762238798854.275,1762238798954.67,100.392,80.697,Char.r,Char.k,r
1762238799091.039,1762238799261.714,170.673,136.371,Char.g,Char.r,g
1762238799302.589,1762238799459.014,156.42,40.878,Char.o,Char.g,o
1762238800666.81,1762238800868.346,201.531,1207.799,Key.enter,Char.o,
1762238800450.56,1762238800909.274,458.709,-417.782,Key.shift,Key.enter,
1762238830481.912,1762238830702.791,220.875,29572.643,Key.shift_r,Key.shift,
1762238830799.126,1762238830965.937,166.794,96.34,Char.n,Key.shift_r,n
1762238830896.0,1762238831055.983,159.981,-69.92,Char.a,Char.n,a
1762238831111.102,1762238831297.085,185.98,55.121,Key.shift_r,Char.a,
1762238831393.192,1762238831544.532,151.335,96.11,Char.n,Key.shift_r,n
1762238831554.421,1762238831670.541,116.117,9.894,Char.s,Char.n,s
1762238831684.823,1762238831865.989,181.163,14.285,Char.m,Char.s,m
1762238831756.882,1762238831947.776,190.888,-109.104,Char.s,Char.m,s
1762238832012.968,1762238832158.478,145.504,65.196,Key.space,Char.s,
1762238832510.888,1762238832661.507,150.616,352.417,Char.r,Key.space,r
1762238832651.51,1762238832838.867,187.354,-9.994,Char.j,Char.r,j
1762238833120.09,1762238833297.021,176.924,281.226,Key.space,Char.j,
1762238836684.888,1762238836851.975,167.077,3387.873,Key.backspace,Key.space,
1762238837053.416,1762238837184.302,130.882,201.449,Key.backspace,Key.backspace,
1762238837430.413,1762238837565.966,135.549,246.118,Char.r,Key.backspace,r
1762238837525.698,1762238837703.782,178.082,-40.264,Char.j,Char.r,j
1762238837674.132,1762238837787.529,113.394,-29.648,Char.t,Char.j,t
1762238837909.018,1762238838029.576,120.556,121.492,Char..,Char.t,.
1762238838115.246,1762238838261.843,146.592,85.672,Char..,Char..,.
1762238838327.987,1762238838452.881,124.89,66.148,Key.space,Char..,
1762238850628.759,1762238850779.966,151.173,12175.884,Char.d,Key.space,d
1762238850720.149,1762238850940.226,220.073,-59.782,Char.m,Char.d,m
1762238851011.321,1762238851212.792,201.465,71.098,Char.l,Char.m,l
1762238851404.279,1762238851484.417,80.135,191.494,Char.t,Char.l,t
1762238851464.91,1762238851604.692,139.779,-19.504,Char.l,Char.t,l
1762238851715.834,1762238851857.495,141.658,111.145,Char.r,Char.l,r
1762238852008.143,1762238852188.808,180.662,150.651,Char.d,Char.r,d
1762238852138.707,1762238852309.774,171.064,-50.099,Char.m,Char.d,m
1762238852164.051,1762238852380.27,216.217,-145.719,Char.l,Char.m,l
1762238852295.385,1762238852430.64,135.253,-84.885,Key.space,Char.l,
1762238852516.982,1762238852602.969,85.981,86.345,Char.g,Key.space,g
1762238852647.896,1762238852762.757,114.855,44.933,Char.m,Char.g,m
1762238852769.01,1762238852974.844,205.828,6.259,Char.f,Char.m,f
1762238852878.653,1762238853025.056,146.399,-96.185,Char.m,Char.f,m
1762238852985.586,1762238853156.758,171.165,-39.466,Char.a,Char.m,a
1762238853538.884,1762238853719.595,180.709,382.133,Char.e,Char.a,e
1762238853699.991,1762238853871.144,171.151,-19.603,Char.o,Char.e,o
1762238853926.061,1762238854088.119,162.055,54.919,Char.f,Char.o,f
1762238854078.205,1762238854264.705,186.483,-9.91,Char.h,Char.f,h
1762238854490.524,1762238854616.033,125.508,225.834,Key.space,Char.h,
1762238886817.622,1762238887180.699,363.072,32201.591,Key.ctrl_l,Key.space,
1762238887638.621,1762238887875.396,236.771,457.928,Char.d,Key.ctrl_l,d
1762238887815.133,1762238887915.655,100.516,-60.259,Char.j,Char.d,j
1762238888007.017,1762238888212.205,205.187,91.367,Key.shift_r,Char.j,
1762238888333.748,1762238888475.24,141.487,121.545,Char.j,Key.shift_r,j
1762238886949.492,1762238901717.352,14767.859,-1525.744,Char.,Char.j,
1762238900076.179,1762238901767.382,1691.201,-1641.171,Key.ctrl_l,Char.,
1762238902755.32,1762238902960.877,205.555,987.94,Key.backspace,Key.ctrl_l,
1762238922518.818,1762238922679.308,160.487,19557.944,Char.r,Key.backspace,r
1762238922654.613,1762238922850.616,196.001,-24.693,Char.h,Char.r,h
1762238923137.574,1762238923208.657,71.079,286.96,Key.backspace,Char.h,
1762238923288.495,1762238923414.68,126.179,79.842,Key.backspace,Key.backspace,
1762238923349.444,1762238923470.405,120.957,-65.231,Char.None,Key.backspace,
1762238923531.224,1762238923646.268,115.042,60.825,Char.r,Char.None,r
1762238923611.236,1762238923797.777,186.536,-35.03,Char.h,Char.r,h
1762238923813.36,1762238923938.461,125.098,15.588,Char.d,Char.h,d
1762238923914.499,1762238924044.006,129.505,-23.959,Char.i,Char.d,i
1762238924034.881,1762238924139.745,104.861,-9.122,Char.d,Char.i,d
1762238924230.642,1762238924361.971,131.314,90.899,Char.d,Char.d,d
1762238924311.514,1762238924452.269,140.751,-50.441,Char.l,Char.d,l
1762238924548.355,1762238924643.375,95.017,96.091,Char.r,Char.l,r
1762238924613.482,1762238924743.821,130.337,-29.89,Char.k,Char.r,k
1762238924854.701,1762238924956.843,102.136,110.881,Key.space,Char.k,
1762238924981.593,1762238925126.931,145.334,24.757,Char.c,Key.space,c
1762238925091.878,1762238925227.885,136.001,-35.049,Char.k,Char.c,k
1762238925172.973,1762238925307.953,134.978,-54.907,Char.d,Char.k,d
1762238925398.979,1762238925499.115,100.134,91.028,Char.r,Char.d,r
1762238925484.561,1762238925610.206,125.642,-14.551,Char.k,Char.r,k
1762238925640.838,1762238925741.296,100.453,30.635,Char.f,Char.k,f
1762238925752.009,1762238925891.944,139.933,10.717,Char.m,Char.f,m
1762238925902.153,1762238926013.26,111.104,10.211,Char.f,Char.m,f
1762238926038.382,1762238926154.109,115.725,25.123,Key.space,Char.f,
1762238926285.056,1762238926366.084,81.025,130.95,Key.backspace,Key.space,
1762238926446.253,1762238926536.769,90.513,80.172,Key.backspace,Key.backspace,
1762238926547.239,1762238926687.486,140.245,10.475,Char.d,Key.backspace,d
1762238926667.827,1762238926818.717,150.887,-19.657,Char.p,Char.d,p
1762238926874.003,1762238926980.031,106.023,55.289,Key.space,Char.p,
1762238927025.418,1762238927160.911,135.491,45.393,Char.d,Key.space,d
1762238927085.637,1762238927236.511,150.871,-75.271,Char.k,Char.d,k
1762238927206.784,1762238927312.879,106.08,-29.724,Char.s,Char.k,s
1762238927393.347,1762238927473.708,80.356,80.484,Char.w,Char.s,w
1762238927584.969,1762238927730.884,145.91,111.265,Char.d,Char.w,d
1762238927670.308,1762238927821.495,151.183,-60.57,Char.k,Char.d,k
1762238927862.076,1762238927981.875,119.796,40.584,Char.t,Char.k,t
1762238927997.137,1762238928223.834,226.691,15.266,Char.j,Char.t,j
1762238928157.927,1762238928303.896,145.966,-65.902,Key.space,Char.j,
1762238928284.202,1762238928384.93,100.723,-19.691,Char.s,Key.space,s
1762238928405.278,1762238928521.053,115.77,20.353,Char.k,Char.s,k
1762238928541.932,1762238928641.494,99.56,20.883,Char.q,Char.k,q
1762238928621.661,1762238928762.898,141.238,-19.835,Char.l,Char.q,l
1762238928788.096,1762238928888.169,100.071,25.202,Char.f,Char.l,f
1762238928878.827,1762238929014.377,135.547,-9.34,Char.m,Char.f,m
1762238928989.287,1762238929104.307,115.017,-25.087,Char.f,Char.m,f
1762238929094.626,1762238929215.438,120.809,-9.68,Key.space,Char.f,
1762238929245.893,1762238929346.215,100.32,30.458,Char.q,Key.space,q
1762238929326.12,1762238929436.779,110.657,-20.091,Char.k,Char.q,k
1762238929451.824,1762238929573.509,121.682,15.047,Char.f,Char.k,f
1762238929553.323,1762238929673.543,120.217,-20.183,Char.k,Char.f,k
1762238929774.937,1762238929875.4,100.459,101.397,Char.q,Char.k,q
1762238929845.334,1762238929966.146,120.807,-30.062,Char.h,Char.q,h
1762238929996.43,1762238930116.863,120.43,30.288,Char.r,Char.h,r
1762238930077.059,1762238930227.633,150.574,-39.803,Char.h,Char.r,h
1762238930167.009,1762238930272.708,105.696,-60.622,Key.space,Char.h,
1762238930319.201,1762238930470.1,150.881,46.496,Char.d,Key.space,d
1762238930410.206,1762238930533.599,123.39,-59.875,Char.l,Char.d,l
1762238930584.995,1762238930745.879,160.881,51.398,Key.shift_r,Char.l,
1762238930842.529,1762238930977.698,135.166,96.653,Char.d,Key.shift_r,d
1762238930947.833,1762238931068.783,120.947,-29.862,Char.j,Char.d,j
1762238931269.827,1762238931371.025,101.196,201.045,Key.enter,Char.j,
1762238932085.528,1762238932196.439,110.908,714.507,Char.t,Key.enter,t
1762238932146.215,1762238932257.597,111.378,-50.221,Char.k,Char.t,k
1762238932267.177,1762238932378.043,110.864,9.583,Char.w,Char.k,w
1762238932357.821,1762238932488.613,130.787,-20.22,Char.l,Char.w,l
1762238932463.804,1762238932558.89,95.083,-24.805,Char.s,Char.l,s
1762238932650.104,1762238932781.018,130.911,91.217,Char.d,Char.s,d
1762238932741.002,1762238932861.62,120.614,-40.012,Char.m,Char.d,m
1762238932871.395,1762238933002.37,130.972,9.778,Char.f,Char.m,f
1762238932986.998,1762238933113.321,126.321,-15.37,Key.space,Char.f,
1762238933193.621,1762238933283.813,90.19,80.304,Char.w,Key.space,w
1762238933294.24,1762238933394.824,100.586,10.424,Char.j,Char.w,j
1762238933374.693,1762238933535.867,161.172,-20.129,Char.d,Char.j,d
1762238933455.24,1762238933596.635,141.393,-80.625,Char.f,Char.d,f
1762238933565.405,1762238933696.989,131.582,-31.228,Char.l,Char.f,l
1762238933727.642,1762238933829.02,101.376,30.654,Char.g,Char.l,g
1762238933818.814,1762238933918.281,99.464,-10.203,Char.k,Char.g,k
1762238933928.608,1762238934059.656,131.046,10.329,Char.e,Char.k,e
1762238934029.544,1762238934161.299,131.751,-30.109,Char.k,Char.e,k
1762238934170.724,1762238934281.34,110.603,9.429,Char.r,Char.k,r
1762238934236.036,1762238934472.727,236.688,-45.293,Char.k,Char.r,k
1762238934396.894,1762238934598.242,201.346,-75.83,Key.space,Char.k,
1762238934588.541,1762238934734.658,146.122,-9.705,Char.d,Key.space,d
1762238934658.593,1762238934805.373,146.778,-76.063,Char.j,Char.d,j
1762238934815.093,1762238934955.903,140.808,9.723,Char.f,Char.j,f
1762238934946.124,1762238935066.466,120.341,-9.777,Char.l,Char.f,l
1762238935076.788,1762238935197.962,121.171,10.324,Char.f,Char.l,f
1762238935207.541,1762238935298.74,91.196,9.58,Key.space,Char.f,
1762238935404.65,1762238935510.376,105.723,105.915,Char.w,Key.space,w
1762238935464.649,1762238935596.41,131.757,-45.725,Char.j,Char.w,j
1762238935706.285,1762238935846.961,140.675,109.878,Key.space,Char.j,
1762238936058.297,1762238936159.021,100.723,211.338,Key.backspace,Key.space,
1762238936214.765,1762238936310.171,95.404,55.746,Key.backspace,Key.backspace,
1762238936280.493,1762238936411.199,130.704,-29.676,Char.w,Key.backspace,w
1762238936421.41,1762238936541.805,120.393,10.213,Char.j,Char.w,j
1762238936507.875,1762238936637.967,130.088,-33.928,Char.r,Char.j,r
1762238936657.932,1762238936758.784,100.848,19.968,Key.space,Char.r,
1762238936784.423,1762238936909.482,125.057,25.643,Char.c,Key.space,c
1762238936869.595,1762238936980.626,111.027,-39.885,Char.n,Char.c,n
1762238937000.98,1762238937121.134,120.15,20.358,Char.d,Char.n,d
1762238937076.37,1762238937211.591,135.218,-44.761,Char.j,Char.d,j
1762238937221.76,1762238937333.153,111.375,10.172,Char.r,Char.j,r
1762238937383.254,1762238937544.678,161.42,50.119,Char.d,Char.r,d
1762238937473.812,1762238937650.105,176.289,-70.862,Char.p,Char.d,p
1762238937569.893,1762238937700.375,130.481,-80.21,Key.space,Char.p,
1762238937781.365,1762238937911.686,130.318,80.993,Char.w,Key.space,w
1762238937866.567,1762238938002.608,136.039,-45.115,Char.k,Char.w,k
1762238937952.429,1762238938153.66,201.229,-50.176,Char.a,Char.k,a
