ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1763442974587.121,1763442974696.634,109.508,3.11,Char.f,Char.l,f
1763442974671.513,1763442974777.812,106.294,-25.117,Key.space,Char.f,
1763442974833.74,1763442974958.896,125.152,55.934,Char.t,Key.space,t
1763442974908.884,1763442975028.961,120.073,-50.008,Char.n,Char.t,n
1763442974938.653,1763442975069.185,130.529,-90.305,Key.space,Char.n,
1763442975079.606,1763442975221.937,142.328,10.425,Char.d,Key.space,d
1763442975160.233,1763442975270.648,110.412,-61.701,Char.l,Char.d,l
1763442963045.999,1763442975512.587,12466.577,-12224.647,Char.T,Char.l,T
1763442975341.184,1763442975549.417,208.228,-171.393,Key.shift_r,Char.T,
1763442975609.053,1763442975743.283,134.226,59.642,Char.d,Key.shift_r,d
1763442975709.087,1763442975810.008,100.906,-34.191,Char.m,Char.d,m
1763442975855.333,1763442975960.573,105.235,45.34,Char.f,Char.m,f
1763442975985.869,1763442976202.4,216.527,25.299,Key.shift_r,Char.f,
1763442976288.652,1763442976434.996,146.337,86.257,Char.k,Key.shift_r,k
1763442976580.926,1763442976686.286,105.354,145.936,Char..,Char.k,.
1763442976792.279,1763442976887.323,95.04,106.0,Char..,Char..,.
1763442977003.274,1763442977098.749,95.469,115.955,Char..,Char..,.
1763442977255.098,1763442977392.441,137.34,156.355,Char.?,Char..,?
1763442977199.173,1763442977400.498,201.322,-193.267,Key.shift_r,Char.?,
1763442977662.955,1763442977813.525,150.567,262.46,Key.enter,Key.shift_r,
1763442977415.456,1763442977823.757,408.297,-398.065,Key.shift,Key.enter,
1763442977935.733,1763442978059.525,123.789,111.981,Char.d,Key.shift,d
1763442978030.805,1763442978156.374,125.564,-28.717,Char.l,Char.d,l
1763442978136.471,1763442978287.047,150.572,-19.898,Char.f,Char.l,f
1763442978313.273,1763442978454.013,140.735,26.23,Char.e,Char.f,e
1763442978398.99,1763442978519.056,120.061,-55.018,Char.k,Char.e,k
1763442978529.451,1763442978689.963,160.506,10.4,Char.s,Char.k,s
1763442978624.566,1763442978740.492,115.922,-65.393,Key.space,Char.s,
1763442978785.905,1763442978931.657,145.747,45.419,Char.d,Key.space,d
1763442978856.137,1763442979052.366,196.225,-75.516,Char.h,Char.d,h
1763442978921.82,1763442979082.717,160.895,-130.541,Char.o,Char.h,o
1763442978976.702,1763442979102.761,126.055,-106.014,Key.space,Char.o,
1763442979093.177,1763442979223.631,130.452,-9.58,Char.d,Key.space,d
1763442979200.335,1763442979314.32,113.98,-23.293,Char.k,Char.d,k
1763442979274.654,1763442979485.744,211.087,-39.66,Char.s,Char.k,s
1763442979395.125,1763442979526.107,130.977,-90.616,Char.e,Char.s,e
1763442979465.711,1763442979586.163,120.442,-60.391,Char.h,Char.e,h
1763442979516.254,1763442979641.672,125.4,-69.899,Char.l,Char.h,l
1763442979628.274,1763442979753.068,124.79,-13.38,Char.s,Char.l,s
1763442979740.417,1763442979853.336,112.917,-12.649,Char.m,Char.s,m
1763442979808.186,1763442979925.177,116.988,-45.148,Char.s,Char.m,s
1763442980034.712,1763442980185.363,150.647,109.538,Char.w,Char.s,w
1763442980111.326,1763442980245.804,134.473,-74.033,Char.l,Char.w,l
1763442980160.028,1763442980300.561,140.528,-85.773,Key.space,Char.l,
1763442980337.966,1763442980437.255,99.271,37.411,Char.w,Key.space,w
1763442980417.656,1763442980527.732,110.072,-19.581,Char.k,Char.w,k
1763442980543.126,1763442980668.676,125.546,15.399,Char.f,Char.k,f
1763442980635.924,1763442980739.065,103.137,-32.749,Key.space,Char.f,
1763442980759.783,1763442980910.26,150.474,20.724,Char.a,Key.space,a
1763442980874.971,1763442980991.043,116.068,-35.286,Char.h,Char.a,h
1763442981001.618,1763442981081.845,80.231,10.569,Char.f,Char.h,f
1763442981202.77,1763442981313.724,110.952,120.93,Char.f,Char.f,f
1763442981348.938,1763442981494.225,145.282,35.217,Char.k,Char.f,k
1763442981504.809,1763442981650.055,145.24,10.589,Char.t,Char.k,t
1763442981606.123,1763442981766.839,160.711,-43.927,Char.j,Char.t,j
1763442981812.218,1763442981967.722,155.501,45.383,Key.space,Char.j,
1763442985060.302,1763442985201.443,141.137,3092.584,Char.e,Key.space,e
1763442985141.145,1763442985251.751,110.6,-60.293,Char.k,Char.e,k
1763442985282.919,1763442985402.297,119.379,31.167,Char.t,Char.k,t
1763442985357.441,1763442985553.318,195.872,-44.85,Char.l,Char.t,l
1763442985483.257,1763442985603.907,120.647,-70.057,Key.space,Char.l,
1763442985614.075,1763442985724.237,110.158,10.173,Char.g,Key.space,g
1763442985714.324,1763442985858.803,144.473,-9.909,Char.o,Char.g,o
1763442985821.217,1763442985956.959,135.736,-37.58,Char.q,Char.o,q
1763442985927.81,1763442986071.745,143.933,-29.145,Char.h,Char.q,h
1763442986061.888,1763442986207.752,145.861,-9.853,Char.r,Char.h,r
1763442986167.368,1763442986338.512,171.138,-40.382,Char.h,Char.r,h
1763442986252.561,1763442986389.215,136.648,-85.945,Key.space,Char.h,
1763442986358.96,1763442986509.738,150.772,-30.248,Char.d,Key.space,d
1763442986459.573,1763442986580.535,120.954,-50.159,Char.l,Char.d,l
1763442986691.487,1763442986811.791,120.3,110.959,Char.T,Char.l,T
1763442986625.716,1763442986862.314,236.583,-186.073,Key.shift_r,Char.T,
1763442986913.342,1763442987064.878,151.532,51.044,Char.d,Key.shift_r,d
1763442987002.031,1763442987124.707,122.671,-62.841,Char.j,Char.d,j
1763442987245.994,1763442987346.429,100.431,121.291,Char..,Char.j,.
1763442987431.172,1763442987567.969,136.79,84.748,Char..,Char..,.
1763442987864.333,1763442988040.358,176.022,296.369,Key.enter,Char..,
1763442987632.153,1763442988050.433,418.278,-408.201,Key.shift,Key.enter,
1763442988202.126,1763442988343.004,140.872,151.696,Char.d,Key.shift,d
1763442988252.342,1763442988418.024,165.678,-90.656,Char.j,Char.d,j
1763442988409.617,1763442988554.2,144.578,-8.403,Char.w,Char.j,w
1763442988493.964,1763442988685.046,191.079,-60.231,Char.p,Char.w,p
1763442988588.29,1763442988725.174,136.88,-96.754,Key.space,Char.p,
1763442988735.557,1763442988907.196,171.631,10.388,Char.d,Key.space,d
1763442988852.346,1763442989097.979,245.629,-54.842,Char.h,Char.d,h
1763442988896.98,1763442989128.296,231.31,-200.995,Char.o,Char.h,o
1763442988926.535,1763442989179.093,252.554,-201.756,Key.space,Char.o,
1763442989410.98,1763442989552.15,141.163,231.892,Char.t,Key.space,t
1763442989480.537,1763442989645.924,165.381,-71.606,Char.o,Char.t,o
1763442989622.62,1763442989813.014,190.392,-23.299,Char.q,Char.o,q
1763442989733.507,1763442989873.247,139.737,-79.503,Char.u,Char.q,u
1763442989858.685,1763442990064.783,206.092,-14.559,Char.r,Char.u,r
1763442990015.996,1763442990175.391,159.391,-48.782,Key.space,Char.r,
1763442990251.438,1763442990387.028,135.585,76.052,Char.3,Key.space,3
1763442990438.209,1763442990568.381,130.167,51.187,Char.t,Char.3,t
1763442990508.725,1763442990638.894,130.164,-59.65,Char.l,Char.t,l
1763442990704.903,1763442990840.649,135.74,66.014,Char.r,Char.l,r
1763442990790.602,1763442990988.17,197.541,-50.042,Char.p,Char.r,p
1763442990870.401,1763442991011.895,141.489,-117.744,Key.space,Char.p,
1763442991168.417,1763442991293.533,125.111,156.528,Char.w,Key.space,w
1763442991409.42,1763442991495.533,86.107,115.89,Key.backspace,Char.w,
1763442991570.323,1763442991645.814,75.486,74.796,Key.backspace,Key.backspace,
1763442991721.359,1763442991826.952,105.588,75.55,Key.backspace,Key.backspace,
1763442991842.746,1763442992008.558,165.809,15.8,Char.d,Key.backspace,d
