ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1761151688631.854,1761151688718.921,86.153,-25.787,Char.m,Char.d,m
1761151688728.427,1761151688803.291,74.884,9.691,Char.s,Char.m,s
1761151688792.772,1761151688868.691,75.23,-9.97,Key.space,Char.s,
1761151688879.219,1761151688949.651,70.378,10.59,Char.e,Key.space,e
1761151688914.428,1761151689019.526,105.272,-35.052,Char.h,Char.e,h
1761151689045.171,1761151689110.982,65.758,25.743,Char.d,Char.h,d
1761151689176.986,1761151689281.801,104.449,66.075,Char.d,Char.d,d
1761151689252.355,1761151689434.756,182.949,-29.241,Char.m,Char.d,m
1761151689358.88,1761151689563.914,205.05,-76.664,Char.l,Char.m,l
1761151689525.633,1761151689638.897,113.611,-38.167,Char.q,Char.l,q
1761151689629.812,1761151689735.196,105.229,-9.239,Char.h,Char.q,h
1761151689692.479,1761151689785.417,92.725,-42.21,Char.r,Char.h,r
1761151689795.937,1761151689927.582,131.106,10.409,Char.k,Char.r,k
1761151689855.289,1761151689986.622,130.273,-70.86,Char.a,Char.k,a
1761151689951.592,1761151690096.763,145.176,-34.401,Char.d,Char.a,d
1761151690067.581,1761151690147.457,80.246,-29.924,Char.m,Char.d,m
1761151690158.869,1761151690258.552,99.421,11.723,Char.f,Char.m,f
1761151690247.986,1761151690358.925,110.784,-10.675,Key.space,Char.f,
1761151690369.438,1761151690485.144,115.174,10.864,Char.v,Key.space,v
1761151690477.062,1761151690561.393,84.989,-8.228,Char.u,Char.v,u
1761151690570.991,1761151690712.04,141.693,9.112,Char.s,Char.u,s
1761151690728.613,1761151690832.469,104.121,15.972,Char.c,Char.s,c
1761151690793.035,1761151690945.605,152.68,-39.68,Char.k,Char.c,k
1761151690893.955,1761151691044.109,149.849,-51.392,Char.s,Char.k,s
1761151691009.068,1761151691125.267,115.375,-34.497,Char.g,Char.s,g
1761151691095.137,1761151691175.464,80.493,-30.12,Char.k,Char.g,k
1761151691161.553,1761151691265.956,104.12,-13.779,Char.d,Char.k,d
1761151691306.949,1761151691427.149,120.564,40.898,Key.shift,Char.d,
1761151691458.01,1761151691587.974,129.282,31.446,Char.e,Key.shift,e
1761151691523.128,1761151691628.851,105.386,-64.539,Char.k,Char.e,k
1761151691719.325,1761151691839.903,120.531,90.465,Char..,Char.k,.
1761151691869.589,1761151691961.043,91.148,29.98,Key.enter,Char..,
1761151692092.674,1761151692192.693,99.934,131.95,Char.r,Key.enter,r
1761151692172.577,1761151692252.385,80.209,-20.43,Char.h,Char.r,h
1761151692267.969,1761151692393.55,125.607,15.57,Char.f,Char.h,f
1761151691250.534,1761151692484.771,1233.56,-1142.24,Char.u,Char.f,u
1761151692455.432,1761151692564.197,108.393,-28.81,Key.space,Char.u,
1761151692549.751,1761151692655.629,105.223,-14.245,Char.t,Key.space,t
1761151692670.44,1761151692806.89,136.403,15.409,Char.n,Char.t,n
1761151692735.479,1761151692888.144,151.653,-70.926,Char.r,Char.n,r
1761151692868.188,1761151692977.401,109.889,-20.033,Char.w,Char.r,w
1761151692953.829,1761151693047.662,94.744,-24.496,Char.h,Char.w,h
1761151693123.604,1761151693239.334,115.72,75.466,Key.space,Char.h,
1761151693134.213,1761151693249.911,115.382,-105.135,Char.d,Key.space,d
1761151693627.678,1761151693702.618,74.743,378.275,Key.backspace,Char.d,
1761151693778.92,1761151693848.704,70.166,75.924,Key.backspace,Key.backspace,
1761151693908.61,1761151694000.003,90.78,60.309,Key.backspace,Key.backspace,
1761151694026.966,1761151694141.441,115.12,26.805,Char.w,Key.backspace,w
1761151694117.354,1761151694202.05,84.865,-24.753,Char.h,Char.w,h
1761151694212.627,1761151694322.571,110.248,10.94,Char.d,Char.h,d
1761151694312.273,1761151694423.855,111.316,-10.769,Key.space,Char.d,
1761151694393.041,1761151694504.085,111.472,-30.893,Key.shift,Key.space,
1761151694529.929,1761151694684.993,155.206,25.408,Char.o,Key.shift,o
1761151694639.738,1761151694754.908,115.055,-44.761,Key.space,Char.o,
1761151694825.383,1761151694926.972,100.86,71.071,Char.r,Key.space,r
1761151694891.237,1761151694996.868,105.356,-35.472,Char.n,Char.r,n
1761151695006.874,1761151695128.875,121.287,10.466,Char.r,Char.n,r
1761151695118.777,1761151695248.998,129.978,-9.908,Char.w,Char.r,w
1761151695203.166,1761151695309.768,105.909,-45.024,Char.k,Char.w,k
1761151695323.8,1761151695449.955,126.238,14.307,Char.r,Char.k,r
1761151695404.99,1761151695541.874,136.293,-44.958,Char.k,Char.r,k
1761151695497.747,1761151695631.949,133.707,-43.519,Char.a,Char.k,a
