ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762235658053.724,1762235658264.561,210.834,518.959,Key.enter,Char.j,
1762235657877.255,1762235658274.922,397.664,-387.303,Key.shift,Key.enter,
1762235658375.818,1762235658486.225,110.405,100.899,Char.t,Key.shift,t
1762235658471.341,1762235658591.241,119.893,-14.881,Char.l,Char.t,l
1762235658583.62,1762235658657.411,73.786,-7.614,Char.t,Char.l,t
1762235659045.874,1762235659217.719,171.841,388.467,Char.l,Char.t,l
1762235659267.564,1762235659373.712,106.142,49.85,Char.f,Char.l,f
1762235659419.586,1762235659624.124,204.534,45.88,Key.space,Char.f,
1762235659760.111,1762235659865.917,105.801,135.99,Key.backspace,Key.space,
1762235659946.789,1762235660024.999,78.205,80.876,Key.backspace,Key.backspace,
1762235660088.109,1762235660163.416,75.302,63.115,Key.backspace,Key.backspace,
1762235660149.545,1762235660249.38,99.831,-13.866,Char.t,Key.backspace,t
1762235660259.681,1762235660389.247,129.56,10.306,Char.k,Char.t,k
1762235660383.955,1762235660480.559,96.599,-5.286,Char.t,Char.k,t
1762235660451.662,1762235660600.967,149.301,-28.891,Char.l,Char.t,l
1762235660593.443,1762235660667.387,73.943,-7.524,Char.f,Char.l,f
1762235660656.502,1762235660784.93,128.42,-10.881,Key.space,Char.f,
1762235660768.438,1762235660882.967,114.525,-16.485,Char.r,Key.space,r
1762235660858.226,1762235660943.965,85.736,-24.735,Char.m,Char.r,m
1762235660981.114,1762235661104.715,123.596,37.151,Char.s,Char.m,s
1762235661014.211,1762235661124.956,110.741,-90.498,Char.i,Char.s,i
1762235661145.376,1762235661281.434,136.052,20.424,Char.d,Char.i,d
1762235661220.502,1762235661317.003,96.496,-60.928,Key.space,Char.d,
1762235661362.264,1762235661458.052,95.782,45.267,Char.w,Key.space,w
1762235661447.963,1762235661576.586,128.619,-10.082,Char.l,Char.w,l
1762235661568.5,1762235661659.328,90.823,-8.083,Char.q,Char.l,q
1762235661761.853,1762235661900.885,139.027,102.53,Char.d,Char.q,d
1762235661835.624,1762235662001.243,165.615,-65.257,Char.p,Char.d,p
1762235661941.739,1762235662031.168,89.425,-59.501,Key.space,Char.p,
1762235662049.995,1762235662137.042,87.041,18.832,Char.r,Key.space,r
1762235662123.661,1762235662242.772,119.107,-13.375,Char.k,Char.r,k
1762235662227.368,1762235662323.265,95.893,-15.4,Char.r,Char.k,r
1762235662303.365,1762235662473.923,170.555,-19.896,Char.h,Char.r,h
1762235662403.578,1762235662526.404,122.824,-70.343,Key.space,Char.h,
1762235662464.256,1762235662575.507,111.247,-62.145,Char.t,Key.space,t
1762235662827.918,1762235662988.737,160.813,252.416,Char.l,Char.t,l
1762235662974.041,1762235663095.719,121.673,-14.691,Char.v,Char.l,v
1762235663220.002,1762235663330.957,110.952,124.287,Char.j,Char.v,j
1762235663174.996,1762235663340.76,165.76,-155.956,Char.d,Char.j,d
1762235663431.429,1762235663552.175,120.741,90.673,Char..,Char.d,.
1762235663672.986,1762235663793.363,120.372,120.816,Char..,Char..,.
1762235664110.903,1762235664312.008,201.098,317.544,Key.space,Char..,
1762235664665.411,1762235664770.739,105.323,353.411,Char.d,Key.space,d
1762235664760.942,1762235664941.525,180.581,-9.792,Char.l,Char.d,l
1762235665113.167,1762235665233.945,120.773,171.645,Char.w,Char.l,w
1762235665193.639,1762235665354.903,161.26,-40.302,Char.j,Char.w,j
1762235665299.838,1762235665415.923,116.079,-55.06,Char.d,Char.j,d
1762235665511.839,1762235665676.645,164.804,95.92,Char.e,Char.d,e
1762235665591.678,1762235665722.19,130.507,-84.964,Char.h,Char.e,h
1762235665732.881,1762235665869.143,136.257,10.697,Char.a,Char.h,a
1762235665838.625,1762235665979.803,141.175,-30.513,Char.u,Char.a,u
1762235665953.933,1762235666115.193,161.256,-25.868,Char.s,Char.u,s
1762235666059.77,1762235666205.443,145.668,-55.419,Key.space,Char.s,
1762235667465.129,1762235667595.388,130.256,1259.692,Char.3,Key.space,3
1762235667550.409,1762235667677.05,126.637,-44.975,Char.0,Char.3,0
1762235667741.497,1762235667877.299,135.791,64.451,Char.0,Char.0,0
1762235667922.708,1762235668109.134,186.421,45.419,Char.r,Char.0,r
1762235668096.878,1762235668300.789,203.906,-12.25,Char.o,Char.r,o
1762235668310.212,1762235668532.366,222.149,9.427,Key.space,Char.o,
1762235669196.7,1762235669318.171,121.465,664.34,Char.w,Key.space,w
1762235669246.997,1762235669402.732,155.728,-71.168,Char.j,Char.w,j
1762235669389.052,1762235669478.939,89.883,-13.675,Char.d,Char.j,d
1762235669574.674,1762235669761.33,186.651,95.74,Char.e,Char.d,e
1762235669676.0,1762235669862.039,186.034,-85.325,Char.h,Char.e,h
1762235669780.736,1762235669972.029,191.288,-81.298,Key.space,Char.h,
1762235670712.725,1762235670939.628,226.897,740.702,Char.?,Key.space,?
1762235670063.176,1762235671009.357,946.177,-876.448,Key.shift_r,Char.?,
1762235671089.858,1762235671332.353,242.49,80.505,Key.space,Key.shift_r,
1762235672772.223,1762235672853.363,81.135,1439.875,Key.backspace,Key.space,
1762235672947.403,1762235673013.567,66.159,94.046,Key.backspace,Key.backspace,
1762235673113.818,1762235673184.349,70.527,100.255,Key.backspace,Key.backspace,
1762235673265.266,1762235673345.703,80.432,80.921,Key.backspace,Key.backspace,
1762235673416.742,1762235673507.551,90.802,71.043,Key.backspace,Key.backspace,
1762235673582.761,1762235673668.485,85.72,75.218,Key.backspace,Key.backspace,
1762235673733.865,1762235673839.677,105.808,65.384,Key.backspace,Key.backspace,
1762235673925.716,1762235674060.579,134.86,86.044,Char.w,Key.backspace,w
1762235674026.127,1762235674227.034,200.901,-34.449,Char.k,Char.w,k
1762235674146.053,1762235674287.291,141.234,-80.976,Key.space,Char.k,
1762235674257.348,1762235674397.95,140.598,-29.938,Char.w,Key.space,w
1762235674342.909,1762235674500.209,157.294,-55.037,Char.j,Char.w,j
1762235674448.653,1762235674539.222,90.565,-51.55,Char.d,Char.j,d
1762235674665.098,1762235674770.853,105.748,125.879,Char.e,Char.d,e
1762235674761.0,1762235674942.199,181.196,-9.846,Char.h,Char.e,h
1762235674846.29,1762235674992.19,145.897,-95.907,Key.space,Char.h,
1762235675139.881,1762235675264.449,124.556,147.694,Char.s,Key.space,s
1762235675194.991,1762235675359.563,164.568,-69.446,Char.j,Char.s,j
1762235675274.677,1762235675415.697,141.015,-84.882,Char.a,Char.j,a
1762235675466.697,1762235675596.256,129.555,51.005,Char.w,Char.a,w
1762235675526.885,1762235675687.209,160.321,-69.368,Char.l,Char.w,l
1762235675581.097,1762235675717.14,136.038,-106.108,Key.space,Char.l,
1762235675697.338,1762235675883.72,186.377,-19.797,Char.d,Key.space,d
1762235675764.094,1762235675929.422,165.324,-119.621,Char.k,Char.d,k
1762235675873.87,1762235676060.645,186.769,-55.547,Char.s,Char.k,s
1762235675958.501,1762235676111.17,152.661,-102.137,Char.g,Char.s,g
1762235676171.903,1762235676291.862,119.954,60.74,Char.d,Char.g,d
1762235676216.297,1762235676322.148,105.845,-75.559,Char.k,Char.d,k
1762235676371.815,1762235676523.604,151.783,49.672,Key.shift_r,Char.k,
1762235676644.352,1762235676798.584,154.229,120.753,Char.d,Key.shift_r,d
1762235676773.439,1762235676895.739,122.295,-25.14,Char.m,Char.d,m
1762235676950.818,1762235677127.271,176.445,55.083,Key.shift_r,Char.m,
1762235677193.405,1762235677319.142,125.732,66.143,Char.k,Key.shift_r,k
1762235677414.875,1762235677590.986,176.106,95.738,Char.?,Char.k,?
1762235677384.135,1762235677610.813,226.673,-206.846,Key.shift_r,Char.?,
1762235677927.843,1762235678064.025,136.177,317.036,Key.enter,Key.shift_r,
1762235677802.652,1762235678104.721,302.065,-261.369,Key.shift,Key.enter,
1762235680939.482,1762235681074.995,135.51,2834.766,Char.y,Key.shift,y
1762235680972.282,1762235681096.065,123.781,-102.711,Char.r,Char.y,r
1762235681276.908,1762235681327.09,50.178,180.844,Key.backspace,Char.r,
1762235681402.1,1762235681500.544,98.438,75.015,Key.backspace,Key.backspace,
1762235681488.932,1762235681619.7,130.765,-11.605,Char.r,Key.backspace,r
1762235681606.292,1762235681740.233,133.935,-13.405,Char.y,Char.r,y
1762235681756.102,1762235681890.671,134.565,15.874,Char.t,Char.y,t
1762235681865.703,1762235681976.677,110.968,-24.963,Char.n,Char.t,n
1762235681996.95,1762235682148.798,151.843,20.279,Char.s,Char.n,s
1762235682067.799,1762235682208.002,140.198,-80.993,Char.l,Char.s,l
1762235682162.497,1762235682308.627,146.127,-45.501,Char.a,Char.l,a
1762235682263.524,1762235682439.524,175.996,-45.1,Char.d,Char.a,d
1762235682328.989,1762235682529.997,201.004,-110.531,Char.l,Char.d,l
1762235682409.185,1762235682550.181,140.992,-120.809,Key.space,Char.l,
1762235682747.414,1762235682893.329,145.911,197.237,Char.z,Key.space,z
1762235682843.348,1762235682958.792,115.439,-49.977,Char.k,Char.z,k
1762235682975.217,1762235683114.87,139.649,16.429,Char.x,Char.k,x
1762235683055.141,1762235683193.313,138.168,-59.723,Char.h,Char.x,h
1762235683166.219,1762235683306.047,139.823,-27.091,Char.r,Char.h,r
1762235683271.284,1762235683413.732,142.447,-34.76,Key.space,Char.r,
1762235683382.48,1762235683528.05,145.565,-31.25,Char.e,Key.space,e
1762235683492.931,1762235683607.537,114.604,-35.113,Char.k,Char.e,k
1762235683563.576,1762235683678.27,114.689,-43.958,Char.q,Char.k,q
1762235683754.826,1762235683869.63,114.801,76.56,Char.w,Char.q,w
1762235683809.86,1762235683946.164,136.299,-59.768,Char.k,Char.w,k
1762235683931.331,1762235684021.607,90.271,-14.828,Char.d,Char.k,d
1762235684111.912,1762235684272.78,160.864,90.311,Char.d,Char.d,d
1762235684182.777,1762235684312.735,129.953,-89.999,Char.m,Char.d,m
1762235676851.499,1762235684403.338,7551.836,-7461.231,Char.f,Char.m,f
1762235684378.013,1762235684534.284,156.266,-25.323,Key.space,Char.f,
1762235684620.867,1762235684735.899,115.027,86.589,Char.w,Key.space,w
1762235684691.215,1762235684837.16,145.939,-44.68,Char.o,Char.w,o
1762235684829.12,1762235684998.967,169.841,-8.034,Char.w,Char.o,w
1762235684921.788,1762235685057.9,136.109,-77.173,Char.h,Char.w,h
1762235685043.052,1762235685138.537,95.482,-14.845,Char.r,Char.h,r
1762235685234.461,1762235685367.677,133.203,95.928,Char.g,Char.r,g
1762235685377.664,1762235685460.864,83.196,9.999,Char.k,Char.g,k
1762235685415.722,1762235685602.522,186.795,-45.137,Char.s,Char.k,s
1762235685486.445,1762235685642.954,156.503,-116.073,Char.e,Char.s,e
1762235685582.949,1762235685692.677,109.722,-59.999,Char.k,Char.e,k
1762235685864.378,1762235685970.997,106.613,171.707,Char..,Char.k,.
1762235686066.704,1762235686172.607,105.897,95.713,Char..,Char..,.
1762235686357.309,1762235686488.291,130.977,184.708,Char..,Char..,.
1762235696458.555,1762235697082.543,623.987,9970.267,Key.shift,Char..,
1762235696890.975,1762235697087.127,196.15,-191.566,Key.enter,Key.shift,
1762235697253.848,1762235697380.161,126.307,166.725,Char.w,Key.enter,w
1762235697370.302,1762235697500.163,129.856,-9.854,Char.l,Char.w,l
1762235697493.208,1762235697601.909,108.697,-6.95,Char.q,Char.l,q
1762235697717.533,1762235697878.564,161.026,115.628,Char.d,Char.q,d
1762235697778.038,1762235697994.63,216.589,-100.521,Char.p,Char.d,p
1762235697907.917,1762235698034.144,126.221,-86.709,Key.space,Char.p,
1762235698055.838,1762235698175.708,119.868,21.698,Char.r,Key.space,r
1762235698140.239,1762235698266.002,125.76,-35.466,Char.k,Char.r,k
1762235698275.93,1762235698371.809,95.875,9.931,Char.r,Char.k,r
1762235698361.124,1762235698502.329,141.202,-10.681,Char.h,Char.r,h
1762235698512.594,1762235698617.919,105.312,10.267,Char.t,Char.h,t
1762235698659.438,1762235698805.145,145.701,41.533,Char.l,Char.t,l
1762235698729.249,1762235698874.725,145.47,-75.889,Char.v,Char.l,v
1762235698900.747,1762235699041.181,140.429,26.027,Char.d,Char.v,d
1762235699001.979,1762235699137.293,135.309,-39.198,Char.j,Char.d,j
1762235699182.883,1762235699338.708,155.819,45.596,Char.d,Char.j,d
1762235699303.902,1762235699436.435,132.528,-34.8,Char.y,Char.d,y
1762235699867.021,1762235699973.044,106.018,430.592,Char..,Char.y,.
1762235700099.112,1762235700245.45,146.331,126.073,Char..,Char..,.
1762235700340.51,1762235700476.004,135.492,95.066,Key.space,Char..,
1762235702193.812,1762235702379.515,185.7,1717.811,Char.q,Key.space,q
1762235734496.031,1762235734677.352,181.316,32116.519,Char.,Char.q,
1762235734318.468,1762235734757.455,438.982,-358.879,Key.ctrl_l,Char.,
1762235736661.219,1762235736821.585,160.362,1903.769,Char.a,Key.ctrl_l,a
1762235736786.797,1762235736942.384,155.582,-34.784,Char.o,Char.a,o
1762235736916.824,1762235737012.889,96.061,-25.555,Char.s,Char.o,s
1762235737109.079,1762235737254.769,145.685,96.193,Char.s,Char.s,s
1762235737205.426,1762235737386.217,180.788,-49.337,Char.k,Char.s,k
